stop_id	stop_name	stop_lat	stop_lon	type
9857	Thompson Ave & Carrie St	44.901581	-93.072847	stop
9858	Thompson Ave & #171 - Oaks Apts	44.901573	-93.077742	stop
9859	Robert St S & Thompson Ave E	44.901648	-93.080565	stop
986	50th St W & Indianola Ave	44.912479	-93.332992	stop
9862	Southview Blvd & 15th Ave S	44.889009	-93.05244	stop
9864	Southview Blvd & 17th Ave S	44.889016	-93.054991	stop
9866	Southview Blvd & 19th Ave S	44.88901	-93.057535	stop
9870	Mendota Rd & Christensen Ave	44.884161	-93.067703	stop
9871	Mendota Rd & Oakdale Ave	44.883597	-93.070204	stop
9872	Oakdale Ave & Southview Acres	44.88546	-93.070295	stop
9874	Oakdale Ave & Oakdale Terrace	44.887573	-93.070371	stop
9875	Oakdale Ave & Westview Dr	44.888873	-93.07033	stop
9876	Marie Ave & Oakdale Ave	44.890476	-93.07059	stop
9877	Marie Ave & Kathleen Dr	44.890817	-93.073111	stop
9878	Marie Ave & #220	44.892127	-93.075097	stop
988	Halifax Ave & 50th St W	44.912359	-93.331536	stop
9880	Marie Ave & Robert St S	44.890997	-93.080021	stop
9881	Robert St S & Butler Ave	44.912302	-93.08056	stop
9883	Robert St S & Arion St	44.914107	-93.080578	stop
9884	Robert St S & Bernard St	44.915913	-93.080585	stop
9885	Robert St S & Haskell St	44.917702	-93.080591	stop
9886	Robert St S & Annapolis St	44.919727	-93.080605	stop
9888	Robert St S & Winona St	44.921228	-93.080634	stop
989	50th St W & France Ave S	44.91247	-93.329439	stop
9890	Robert St S & Curtice St	44.922904	-93.080637	stop
9891	Robert St S & Sidney St	44.923905	-93.080623	stop
9893	State St & Morton St	44.925662	-93.07959	stop
9894	State St & King St	44.927885	-93.078902	stop
9895	State St & King St	44.928088	-93.078964	stop
9896	State St & Morton St	44.925846	-93.079664	stop
9898	State St & Robert St S	44.924224	-93.0806	stop
9899	Robert St S & Curtice St	44.922994	-93.080788	stop
990	50th St W & Ewing Ave S	44.912469	-93.327906	stop
9901	Robert St S & Winona St	44.921408	-93.080785	stop
9903	Robert St S & Annapolis St	44.919724	-93.080756	stop
9904	Robert St S & Haskell St	44.91805	-93.080738	stop
9905	Robert St S & Bernard St	44.916094	-93.080732	stop
9906	Robert St S & Arion St	44.914524	-93.080722	stop
9908	Robert St S & Butler Ave	44.912483	-93.080707	stop
9909	Marie Ave & Robert St S	44.890782	-93.080418	stop
9910	Marie Ave & #178 - Animal Hospital	44.891703	-93.077787	stop
9911	Marie Ave & #223 - Tapemark	44.891921	-93.075267	stop
9912	Marie Ave & Kathleen Dr	44.890773	-93.073524	stop
9914	Marie Ave & Oakdale Ave	44.890248	-93.070525	stop
9915	Oakdale Ave & Westview Dr	44.888857	-93.070511	stop
9916	Oakdale Ave & Country Club Manor	44.8876	-93.070514	stop
9917	Oakdale Ave & Southview Acres	44.885597	-93.070442	stop
9918	Mendota Rd & Oakdale Ave	44.883498	-93.070092	stop
9919	Mendota Rd & Audrey Ave E	44.883928	-93.067993	stop
992	50th St W & Chowen Ave S	44.912446	-93.325358	stop
9922	Southview Blvd & 21st Ave S	44.88602	-93.060218	stop
9924	Southview Blvd & 19th Ave S	44.888905	-93.057789	stop
9926	Southview Blvd & Oakridge Dr	44.888909	-93.055296	stop
9928	Southview Blvd & 15th Ave S	44.888905	-93.052694	stop
9930	Southview Blvd & 12th / 13th Ave S	44.88888	-93.049426	stop
9938	Southview Blvd & 5th Ave S	44.888792	-93.039999	stop
9939	Thompson Ave & Robert St S	44.901464	-93.079862	stop
994	50th St W & Abbott Ave S	44.912431	-93.322805	stop
9940	Thompson Ave & #171 - Oaks Apts	44.901469	-93.077549	stop
9941	Thompson Ave & Carrie St	44.901477	-93.072994	stop
9943	Thompson Ave & Christensen Ave	44.901483	-93.068013	stop
9944	Thompson Ave & Levander Way	44.901478	-93.062894	stop
9946	Thompson Ave & Star Lane (21st Ave N)	44.901476	-93.060979	stop
9947	Thompson Ave & Cresthaven Dr	44.901471	-93.059713	stop
9949	Thompson Ave & 19th Ave N	44.90148	-93.057806	stop
995	50th St W & Zenith Ave / York Ave	44.912404	-93.320747	stop
9950	Thompson Ave & 18th Ave N	44.90147	-93.056574	stop
9951	Thompson Ave & 17th Ave N	44.901468	-93.055223	stop
9953	Thompson Ave & 15th Ave N	44.901469	-93.052748	stop
9954	Thompson Ave & 14th Ave N	44.901467	-93.05144	stop
9956	Thompson Ave & 12th Ave N	44.90144	-93.048907	stop
9957	12th Ave N & Congress St	44.899783	-93.048832	stop
9958	12th Ave N & Dwane St	44.898595	-93.048862	stop
9959	12th Ave N & 4th St N	44.896203	-93.048829	stop
9960	12th Ave N & 3rd St N	44.894422	-93.048812	stop
9961	12th Ave N & 2nd St N	44.892663	-93.048853	stop
9962	12th Ave N & Marie Ave	44.890852	-93.04884	stop
9963	12th Ave Node & Southview Blvd	44.889022	-93.048846	stop
997	50th St W & Xerxes Ave S	44.912395	-93.318994	stop
9976	5th Ave S & Dale St W	44.870963	-93.039975	stop
9978	5th Ave S & Spruce St W	44.869154	-93.039982	stop
998	50th St W & Washburn Ave / Vincent Ave	44.912379	-93.316967	stop
9980	5th Ave S & Poplar St W	44.867382	-93.04	stop
9994	5th Ave S (Carmen Ave E) & South St W	44.865571	-93.04001	stop
9996	Carmen Ave & Claude Way E	44.861889	-93.040042	stop
9997	Carmen Ave & Candace Ave	44.861148	-93.04032	stop
9998	Carmen Ave & #6115	44.860181	-93.041241	stop
9999	Carmen Ave & Prairie Estates Homes	44.858807	-93.041232	stop
34	Chicago Ave S & 8th St S	44.971166	-93.262379	663-112
34	Chicago Ave S & 8th St S	44.971166	-93.262379	643-112
34	Chicago Ave S & 8th St S	44.971166	-93.262379	5-112
36	Chicago Ave S & 14th St E	44.968974	-93.262613	5-112
37	Chicago Ave S & 15th St E	44.968181	-93.262617	5-112
39	Chicago Ave S & 17th St E	44.966378	-93.26262	5-112
40	Chicago Ave S & 18th St E	44.965141	-93.262599	5-112
42	Chicago Ave S & Franklin Ave E	44.9628	-93.262623	5-112
43	Chicago Ave S & 22nd St E	44.960997	-93.26265	5-112
44	Chicago Ave S & 24th St E	44.959208	-93.262645	5-112
45	Chicago Ave S & 25th St E	44.957419	-93.262649	5-112
46	Chicago Ave S & 26th St E	44.955625	-93.262691	5-112
47	Chicago Ave S & 27th St E	44.953833	-93.262694	5-112
48	Chicago Ave S & 28th St E	44.952036	-93.262721	5-112
50	Chicago Ave S & 31st St E	44.946757	-93.262751	5-112
51	Chicago Ave S & 32nd St E	44.944833	-93.262711	5-112
52	Chicago Ave S & 33rd St E	44.943239	-93.262677	5-112
53	Chicago Ave S & 34th St E	44.941456	-93.262657	5-112
54	Chicago Ave S & 35th St E	44.939648	-93.262641	5-112
55	Chicago Ave S & 36th St E	44.937848	-93.262598	5-112
56	Chicago Ave S & 37th St E	44.936042	-93.262575	5-112
57	Chicago Ave S & 38th St E	44.934245	-93.262574	5-112
58	Chicago Ave S & 39th St E	44.932441	-93.26255	133-112
58	Chicago Ave S & 39th St E	44.932441	-93.26255	5-112
59	Chicago Ave S & 40th St E	44.930637	-93.262562	133-112
59	Chicago Ave S & 40th St E	44.930637	-93.262562	5-112
60	Chicago Ave S & 41st St E	44.928837	-93.262565	5-112
60	Chicago Ave S & 41st St E	44.928837	-93.262565	133-112
61	Chicago Ave S & 42nd St E	44.927032	-93.262584	133-112
61	Chicago Ave S & 42nd St E	44.927032	-93.262584	5-112
62	Chicago Ave S & 43rd St E	44.925226	-93.26261	133-112
62	Chicago Ave S & 43rd St E	44.925226	-93.26261	5-112
63	Chicago Ave S & 44th St E	44.923421	-93.262633	133-112
63	Chicago Ave S & 44th St E	44.923421	-93.262633	5-112
64	Chicago Ave S & 45th St E	44.921621	-93.262648	5-112
64	Chicago Ave S & 45th St E	44.921621	-93.262648	133-112
65	Chicago Ave S & 46th St E	44.919799	-93.262667	5-112
65	Chicago Ave S & 46th St E	44.919799	-93.262667	133-112
66	Chicago Ave S & 47th St E	44.917996	-93.262689	111-112
66	Chicago Ave S & 47th St E	44.917996	-93.262689	133-112
66	Chicago Ave S & 47th St E	44.917996	-93.262689	5-112
67	Chicago Ave S & 48th St E	44.916654	-93.262695	5-112
67	Chicago Ave S & 48th St E	44.916654	-93.262695	133-112
67	Chicago Ave S & 48th St E	44.916654	-93.262695	111-112
68	Chicago Ave S & 49th St E	44.914377	-93.262715	5-112
68	Chicago Ave S & 49th St E	44.914377	-93.262715	111-112
68	Chicago Ave S & 49th St E	44.914377	-93.262715	133-112
69	Chicago Ave S & 50th St E	44.912585	-93.262707	5-112
69	Chicago Ave S & 50th St E	44.912585	-93.262707	111-112
69	Chicago Ave S & 50th St E	44.912585	-93.262707	133-112
70	Chicago Ave S & 51st St E	44.910571	-93.262702	111-112
70	Chicago Ave S & 51st St E	44.910571	-93.262702	5-112
70	Chicago Ave S & 51st St E	44.910571	-93.262702	133-112
71	Chicago Ave S & 52nd St E	44.908955	-93.262714	111-112
71	Chicago Ave S & 52nd St E	44.908955	-93.262714	133-112
71	Chicago Ave S & 52nd St E	44.908955	-93.262714	5-112
72	Chicago Ave S & 53rd St E	44.907141	-93.262706	133-112
72	Chicago Ave S & 53rd St E	44.907141	-93.262706	5-112
72	Chicago Ave S & 53rd St E	44.907141	-93.262706	111-112
73	Chicago Ave S & 54th St E	44.905322	-93.262693	5-112
73	Chicago Ave S & 54th St E	44.905322	-93.262693	111-112
74	Chicago Ave S & 55th St E	44.903489	-93.262735	14-112
74	Chicago Ave S & 55th St E	44.903489	-93.262735	5-112
74	Chicago Ave S & 55th St E	44.903489	-93.262735	111-112
76	Chicago Ave S & 57th St E	44.898871	-93.26283	14-112
76	Chicago Ave S & 57th St E	44.898871	-93.26283	111-112
76	Chicago Ave S & 57th St E	44.898871	-93.26283	5-112
77	Chicago Ave S & 58th St E	44.898004	-93.262845	5-112
77	Chicago Ave S & 58th St E	44.898004	-93.262845	14-112
77	Chicago Ave S & 58th St E	44.898004	-93.262845	111-112
78	Chicago Ave S & 59th St E	44.896204	-93.262887	111-112
78	Chicago Ave S & 59th St E	44.896204	-93.262887	5-112
78	Chicago Ave S & 59th St E	44.896204	-93.262887	14-112
79	Chicago Ave S & 60th St E	44.894398	-93.262922	111-112
79	Chicago Ave S & 60th St E	44.894398	-93.262922	5-112
79	Chicago Ave S & 60th St E	44.894398	-93.262922	14-112
80	Bryant Ave S & 34th St W	44.941407	-93.290798	4-112
81	Bryant Ave S & 35th St W	44.939607	-93.290804	4-112
83	Bryant Ave S & 36th St W	44.937568	-93.290828	23-112
83	Bryant Ave S & 36th St W	44.937568	-93.290828	4-112
83	Bryant Ave S & 36th St W	44.937568	-93.290828	114-112
84	Bryant Ave S & 37th St W	44.935974	-93.290844	4-112
84	Bryant Ave S & 37th St W	44.935974	-93.290844	114-112
84	Bryant Ave S & 37th St W	44.935974	-93.290844	23-112
85	Bryant Ave S & 38th St W	44.933867	-93.290856	4-112
85	Bryant Ave S & 38th St W	44.933867	-93.290856	114-112
87	Bryant Ave S & 40th St W	44.930571	-93.290874	4-112
88	Bryant Ave S & 41st St W	44.928752	-93.290884	4-112
89	Bryant Ave S & 42nd St W	44.926908	-93.290906	4-112
90	Bryant Ave S & 43rd St W	44.925092	-93.290905	4-112
91	Bryant Ave S & 44th St W	44.923281	-93.290926	4-112
94	Bryant Ave S & 45th St W	44.921434	-93.290929	4-112
95	Bryant Ave S & 46th St W	44.919656	-93.290935	4-112
96	Bryant Ave S & 47th St W	44.917843	-93.29093	46-112
96	Bryant Ave S & 47th St W	44.917843	-93.29093	146-112
96	Bryant Ave S & 47th St W	44.917843	-93.29093	4-112
97	Bryant Ave S & 48th St W	44.916029	-93.290921	4-112
97	Bryant Ave S & 48th St W	44.916029	-93.290921	46-112
97	Bryant Ave S & 48th St W	44.916029	-93.290921	146-112
98	Bryant Ave S & 49th St W	44.914221	-93.2909	146-112
98	Bryant Ave S & 49th St W	44.914221	-93.2909	46-112
98	Bryant Ave S & 49th St W	44.914221	-93.2909	4-112
101	50th St W & Lyndale Ave S	44.912257	-93.28838	46-112
102	Lyndale Ave S & Franklin Ave W	44.962785	-93.288111	113-112
102	Lyndale Ave S & Franklin Ave W	44.962785	-93.288111	115-112
102	Lyndale Ave S & Franklin Ave W	44.962785	-93.288111	4-112
103	Lyndale Ave S & 22nd St W	44.96101	-93.288083	113-112
103	Lyndale Ave S & 22nd St W	44.96101	-93.288083	115-112
103	Lyndale Ave S & 22nd St W	44.96101	-93.288083	4-112
104	Lyndale Ave S & 24th St W	44.959218	-93.288101	4-112
104	Lyndale Ave S & 24th St W	44.959218	-93.288101	113-112
104	Lyndale Ave S & 24th St W	44.959218	-93.288101	115-112
105	Lyndale Ave S & 25th St W	44.957468	-93.288108	113-112
105	Lyndale Ave S & 25th St W	44.957468	-93.288108	4-112
106	Lyndale Ave S & 26th St W	44.955629	-93.288118	113-112
106	Lyndale Ave S & 26th St W	44.955629	-93.288118	4-112
107	Lyndale Ave S & 27th St W	44.953857	-93.288128	113-112
107	Lyndale Ave S & 27th St W	44.953857	-93.288128	4-112
110	Lyndale Ave S & 31st St W	44.946698	-93.288189	4-112
111	Bryant Ave S & 31st St W	44.946398	-93.29073	4-112
112	Bryant Ave S & 32nd St W	44.944859	-93.290753	4-112
113	Bryant Ave S & 33rd St W	44.943004	-93.290782	4-112
119	Bryant Ave S & 39th St W	44.932127	-93.290882	4-112
134	Lyndale Ave S & 51st St W	44.910358	-93.28834	4-112
134	Lyndale Ave S & 51st St W	44.910358	-93.28834	113-112
135	Lyndale Ave S & Minnehaha Pkwy	44.908783	-93.288355	113-112
135	Lyndale Ave S & Minnehaha Pkwy	44.908783	-93.288355	4-112
136	Lyndale Ave S & 53rd St W	44.906632	-93.28836	113-112
136	Lyndale Ave S & 53rd St W	44.906632	-93.28836	4-112
137	Lyndale Ave S & 54th St W	44.904915	-93.288374	558-112
137	Lyndale Ave S & 54th St W	44.904915	-93.288374	4-112
137	Lyndale Ave S & 54th St W	44.904915	-93.288374	156-112
137	Lyndale Ave S & 54th St W	44.904915	-93.288374	113-112
139	Lyndale Ave S & 56th St W	44.90169	-93.288379	156-112
139	Lyndale Ave S & 56th St W	44.90169	-93.288379	4-112
139	Lyndale Ave S & 56th St W	44.90169	-93.288379	113-112
139	Lyndale Ave S & 56th St W	44.90169	-93.288379	558-112
140	Lyndale Ave - Node & 58th St / 57th St - Layover	44.898379	-93.288361	113-112
141	Lyndale Ave S & 56th St W	44.90169	-93.288231	156-112
141	Lyndale Ave S & 56th St W	44.90169	-93.288231	558-112
141	Lyndale Ave S & 56th St W	44.90169	-93.288231	113-112
141	Lyndale Ave S & 56th St W	44.90169	-93.288231	4-112
146	Lyndale Ave S & 51st St W	44.910586	-93.288206	4-112
146	Lyndale Ave S & 51st St W	44.910586	-93.288206	113-112
149	Bryant Ave S & 50th St W	44.912523	-93.290756	46-112
149	Bryant Ave S & 50th St W	44.912523	-93.290756	4-112
149	Bryant Ave S & 50th St W	44.912523	-93.290756	146-112
150	Bryant Ave S & 49th St W	44.91404	-93.290752	146-112
150	Bryant Ave S & 49th St W	44.91404	-93.290752	46-112
150	Bryant Ave S & 49th St W	44.91404	-93.290752	4-112
151	Bryant Ave S & 48th St W	44.915848	-93.290773	46-112
151	Bryant Ave S & 48th St W	44.915848	-93.290773	146-112
151	Bryant Ave S & 48th St W	44.915848	-93.290773	4-112
152	Bryant Ave S & 47th St W	44.917662	-93.290782	146-112
152	Bryant Ave S & 47th St W	44.917662	-93.290782	46-112
152	Bryant Ave S & 47th St W	44.917662	-93.290782	4-112
153	Bryant Ave S & 46th St W	44.919475	-93.290787	4-112
153	Bryant Ave S & 46th St W	44.919475	-93.290787	46-112
153	Bryant Ave S & 46th St W	44.919475	-93.290787	146-112
154	Bryant Ave S & 45th St W	44.921242	-93.290781	4-112
155	Bryant Ave S & 44th St W	44.9231	-93.290779	4-112
156	Bryant Ave S & 43rd St W	44.924867	-93.29076	4-112
157	Bryant Ave S & 42nd St W	44.92667	-93.290762	4-112
158	Bryant Ave S & 41st St W	44.928486	-93.29074	4-112
159	Bryant Ave S & 40th St W	44.930264	-93.290726	4-112
160	Bryant Ave S & 39th St W	44.932119	-93.290716	4-112
161	Bryant Ave S & 38th St W	44.933982	-93.29071	4-112
162	Bryant Ave S & 37th St W	44.935793	-93.290696	114-112
162	Bryant Ave S & 37th St W	44.935793	-93.290696	4-112
162	Bryant Ave S & 37th St W	44.935793	-93.290696	23-112
163	Bryant Ave S & 36th St W	44.937431	-93.290685	23-112
163	Bryant Ave S & 36th St W	44.937431	-93.290685	114-112
163	Bryant Ave S & 36th St W	44.937431	-93.290685	4-112
164	Bryant Ave S & 35th St W	44.939426	-93.290656	4-112
165	Bryant Ave S & 34th St W	44.941226	-93.29065	4-112
166	Bryant Ave S & 33rd St W	44.942823	-93.290635	4-112
167	Bryant Ave S & 32nd St W	44.944587	-93.290613	4-112
168	Bryant Ave S & 31st St W	44.946371	-93.290591	4-112
169	Lyndale Ave S & 31st St W	44.946698	-93.288027	4-112
169	Lyndale Ave S & 31st St W	44.946698	-93.288027	113-112
170	Lyndale Ave S & Lake St W	44.94846	-93.288016	113-112
170	Lyndale Ave S & Lake St W	44.94846	-93.288016	4-112
171	Lyndale Ave S & 28th St W	44.95186	-93.287995	113-112
171	Lyndale Ave S & 28th St W	44.95186	-93.287995	4-112
172	Lyndale Ave S & 27th St W	44.953586	-93.28798	113-112
172	Lyndale Ave S & 27th St W	44.953586	-93.28798	4-112
173	Lyndale Ave S & 26th St W	44.955449	-93.28797	113-112
173	Lyndale Ave S & 26th St W	44.955449	-93.28797	4-112
174	Lyndale Ave S & 25th St W	44.957185	-93.28796	113-112
174	Lyndale Ave S & 25th St W	44.957185	-93.28796	4-112
175	Lyndale Ave S & 24th St W	44.959038	-93.287953	113-112
175	Lyndale Ave S & 24th St W	44.959038	-93.287953	4-112
177	Lyndale Ave S & Franklin Ave W	44.962613	-93.287944	4-112
177	Lyndale Ave S & Franklin Ave W	44.962613	-93.287944	113-112
179	50th St W & Dupont Ave S	44.912371	-93.293223	146-112
179	50th St W & Dupont Ave S	44.912371	-93.293223	46-112
179	50th St W & Dupont Ave S	44.912371	-93.293223	4-112
181	50th St W & Fremont Ave S	44.912378	-93.295795	146-112
181	50th St W & Fremont Ave S	44.912378	-93.295795	4-112
181	50th St W & Fremont Ave S	44.912378	-93.295795	46-112
183	50th St W & Minnehaha Pkwy	44.912386	-93.297833	146-112
183	50th St W & Minnehaha Pkwy	44.912386	-93.297833	46-112
183	50th St W & Minnehaha Pkwy	44.912386	-93.297833	4-112
184	50th St W & James Ave S	44.9124	-93.300903	146-112
184	50th St W & James Ave S	44.9124	-93.300903	46-112
184	50th St W & James Ave S	44.9124	-93.300903	4-112
186	50th St W & Logan Ave S	44.912402	-93.303456	4-112
186	50th St W & Logan Ave S	44.912402	-93.303456	46-112
186	50th St W & Logan Ave S	44.912402	-93.303456	146-112
188	50th St W & Newton Ave S	44.912409	-93.305997	46-112
188	50th St W & Newton Ave S	44.912409	-93.305997	4-112
188	50th St W & Newton Ave S	44.912409	-93.305997	146-112
190	50th St W & Penn Ave S	44.912416	-93.308572	146-112
190	50th St W & Penn Ave S	44.912416	-93.308572	46-112
193	50th St W & Sheridan Ave S	44.912444	-93.312387	46-112
193	50th St W & Sheridan Ave S	44.912444	-93.312387	146-112
195	50th St W & Upton Ave S	44.912467	-93.314905	46-112
195	50th St W & Upton Ave S	44.912467	-93.314905	146-112
196	50th St W & Vincent Ave S	44.912477	-93.316195	46-112
196	50th St W & Vincent Ave S	44.912477	-93.316195	146-112
198	50th St W & Xerxes Ave S	44.9125	-93.31874	146-112
198	50th St W & Xerxes Ave S	44.9125	-93.31874	46-112
199	50th St W & York Ave / Zenith Ave	44.912514	-93.320782	146-112
199	50th St W & York Ave / Zenith Ave	44.912514	-93.320782	46-112
201	50th St W & Abbott Ave S	44.912533	-93.322551	146-112
201	50th St W & Abbott Ave S	44.912533	-93.322551	46-112
203	50th St W & Chowen Ave S	44.912551	-93.325104	146-112
203	50th St W & Chowen Ave S	44.912551	-93.325104	46-112
205	50th St W & Ewing Ave S	44.912571	-93.327652	146-112
205	50th St W & Ewing Ave S	44.912571	-93.327652	46-112
208	50th St W & France Ave S	44.912574	-93.329537	46-112
208	50th St W & France Ave S	44.912574	-93.329537	146-112
209	50th St W & Halifax Ave S	44.912572	-93.331243	46-112
209	50th St W & Halifax Ave S	44.912572	-93.331243	146-112
210	50th St W & Maple Rd	44.912587	-93.333402	46-112
210	50th St W & Maple Rd	44.912587	-93.333402	146-112
212	50th St W & Bruce Ave	44.912599	-93.336043	146-112
212	50th St W & Bruce Ave	44.912599	-93.336043	46-112
213	50th St W & Wooddale Ave	44.91259	-93.339136	46-112
213	50th St W & Wooddale Ave	44.91259	-93.339136	146-112
214	50th St W & Browndale Ave	44.911956	-93.342639	46-112
214	50th St W & Browndale Ave	44.911956	-93.342639	146-112
216	50th St W & Grange Ave	44.91188	-93.34865	46-112
216	50th St W & Grange Ave	44.91188	-93.34865	146-112
217	Vernon Ave & Interlachen Blvd	44.912252	-93.35405	587-112
217	Vernon Ave & Interlachen Blvd	44.912252	-93.35405	146-112
217	Vernon Ave & Interlachen Blvd	44.912252	-93.35405	46-112
218	Vernon Ave & Wells Fargo Bank	44.910828	-93.35571	587-112
218	Vernon Ave & Wells Fargo Bank	44.910828	-93.35571	146-112
218	Vernon Ave & Wells Fargo Bank	44.910828	-93.35571	46-112
219	Eden Ave & Vernon Ave / Sherwood Rd	44.908731	-93.355904	46-112
219	Eden Ave & Vernon Ave / Sherwood Rd	44.908731	-93.355904	587-112
220	Eden Turnaround & Sherwood Rd / Vernon Ave	44.908212	-93.356698	46-112
221	Vernon Ave & Eden Ave	44.909164	-93.356558	46-112
221	Vernon Ave & Eden Ave	44.909164	-93.356558	146-112
223	Vernon Ave & 53rd St W	44.907801	-93.35744	46-112
223	Vernon Ave & 53rd St W	44.907801	-93.35744	146-112
227	Londonderry Dr & Hwy 169 NB Entrance	44.898939	-93.400283	46-112
227	Londonderry Dr & Hwy 169 NB Entrance	44.898939	-93.400283	146-112
234	Hwy 62 (Mendota Rd) & South Lane	44.88367	-93.115607	75-112
236	Hwy 62 (Mendota Rd) & Warrior Dr	44.883675	-93.110894	75-112
237	Hwy 62 (Mendota Rd) & Delaware Ave	44.884539	-93.106058	75-112
239	Delaware Ave & Deer Run Trail	44.886596	-93.105844	75-112
240	Delaware Ave & Sibley High School	44.887738	-93.105838	75-112
242	Delaware Ave & Marie Ave	44.890734	-93.10582	75-112
243	Marie Ave & Chardel Court	44.890775	-93.102918	75-112
244	Marie Ave & #400	44.890774	-93.101131	75-112
245	Marie Ave & Charlton St	44.89078	-93.097113	75-112
246	Charlton St & Kraft Rd	44.894343	-93.095856	75-112
247	Charlton St & Minea St	44.895695	-93.095866	75-112
248	Charlton St & Wentworth Ave	44.897948	-93.095882	75-112
249	Charlton St & Runge Lane	44.8998	-93.095908	75-112
250	Charlton St & Thompson Ave	44.901512	-93.095903	75-112
251	Thompson Ave & Allen Ave	44.901564	-93.093617	75-112
251	Thompson Ave & Allen Ave	44.901564	-93.093617	62-112
252	Thompson Ave & Bellows St	44.901562	-93.092282	62-112
252	Thompson Ave & Bellows St	44.901562	-93.092282	75-112
254	Thompson Ave & #85 - The Oaks Apts	44.9014	-93.08905	75-112
254	Thompson Ave & #85 - The Oaks Apts	44.9014	-93.08905	62-112
255	Thompson Ave & Carmel Ave	44.900237	-93.087813	75-112
255	Thompson Ave & Carmel Ave	44.900237	-93.087813	62-112
256	Thompson Ave & Humboldt Ave	44.900061	-93.085164	75-112
256	Thompson Ave & Humboldt Ave	44.900061	-93.085164	62-112
257	Thompson Ave & Livingston Ave	44.901474	-93.082178	62-112
257	Thompson Ave & Livingston Ave	44.901474	-93.082178	75-112
258	Robert St S & Emerson Ave	44.905069	-93.080562	75-112
258	Robert St S & Emerson Ave	44.905069	-93.080562	62-112
258	Robert St S & Emerson Ave	44.905069	-93.080562	68-112
259	Robert St S & Logan Ave	44.906888	-93.08056	62-112
259	Robert St S & Logan Ave	44.906888	-93.08056	68-112
259	Robert St S & Logan Ave	44.906888	-93.08056	75-112
260	Robert St S & Moreland Ave	44.908691	-93.080574	75-112
260	Robert St S & Moreland Ave	44.908691	-93.080574	62-112
260	Robert St S & Moreland Ave	44.908691	-93.080574	68-112
261	Robert St S & Orme St	44.910408	-93.080559	68-112
261	Robert St S & Orme St	44.910408	-93.080559	75-112
261	Robert St S & Orme St	44.910408	-93.080559	62-112
262	Butler Ave & Robert St	44.912444	-93.080865	75-112
262	Butler Ave & Robert St	44.912444	-93.080865	62-112
266	Butler Ave & Humboldt Ave	44.912461	-93.084912	75-112
267	Butler Ave & Hall Ave	44.912468	-93.086322	75-112
268	Butler Ave & Stryker Ave	44.912475	-93.087785	75-112
269	Stryker Ave & Arion St	44.914376	-93.0879	75-112
270	Stryker Ave & Bernard St	44.916045	-93.087918	75-112
271	Stryker Ave & Haskell St	44.917913	-93.087921	75-112
272	Stryker Ave & Annapolis St	44.919787	-93.087939	75-112
274	Stryker Ave & Winona St	44.921293	-93.087953	75-112
276	Stryker Ave & Curtice St	44.922975	-93.087971	75-112
278	Stryker Ave & Morton St	44.925349	-93.087975	75-112
280	Stryker Ave & Elizabeth St	44.927044	-93.087993	75-112
282	Stryker Ave & Stevens St	44.928735	-93.088022	75-112
284	George St & Hall Ave	44.929636	-93.086768	75-112
285	Humboldt Ave & Robie St	44.930444	-93.085116	75-112
286	Humboldt Ave & Winifred St	44.931311	-93.085133	75-112
287	Wabasha St & Congress St	44.932137	-93.084644	62-112
287	Wabasha St & Congress St	44.932137	-93.084644	75-112
289	Wabasha St & Cesar Chavez St	44.933751	-93.084171	75-112
289	Wabasha St & Cesar Chavez St	44.933751	-93.084171	62-112
291	Wabasha St & Vision Loss Resources	44.936163	-93.086662	62-112
291	Wabasha St & Vision Loss Resources	44.936163	-93.086662	75-112
292	Wabasha St & Plato Blvd	44.937331	-93.08763	62-112
292	Wabasha St & Plato Blvd	44.937331	-93.08763	75-112
299	Wabasha St & Congress St	44.932348	-93.084644	62-112
299	Wabasha St & Congress St	44.932348	-93.084644	75-112
300	Wabasha St & Winifred St	44.931497	-93.085261	62-112
300	Wabasha St & Winifred St	44.931497	-93.085261	75-112
303	George St & Hall Ave	44.92974	-93.086514	75-112
304	Stryker Ave & George St	44.929481	-93.088178	75-112
307	Stryker Ave & Elizabeth St	44.927225	-93.088144	75-112
309	Stryker Ave & Morton St	44.92553	-93.088122	75-112
312	Stryker Ave & Curtice St	44.923093	-93.08811	75-112
314	Stryker Ave & Winona St	44.92148	-93.0881	75-112
316	Stryker Ave & Annapolis St	44.919781	-93.088086	75-112
317	Stryker Ave & Haskell St	44.918094	-93.088068	75-112
318	Stryker Ave & Bernard St	44.916225	-93.088065	75-112
319	Stryker Ave & Arion St	44.914563	-93.088047	75-112
320	Stryker Ave & Butler Ave	44.912499	-93.088025	75-112
321	Butler Ave & Hall Ave	44.912363	-93.086576	75-112
322	Butler Ave & Humboldt Ave	44.912359	-93.085063	75-112
324	Butler Ave & Livingston Ave / Robert St	44.912342	-93.08134	75-112
326	Robert St S & Orme St	44.91059	-93.080705	68-112
326	Robert St S & Orme St	44.91059	-93.080705	75-112
328	Livingston Ave & Butler Ave / Orme St	44.911769	-93.081923	62-112
329	Robert St S & Moreland Ave	44.908872	-93.080721	62-112
329	Robert St S & Moreland Ave	44.908872	-93.080721	68-112
329	Robert St S & Moreland Ave	44.908872	-93.080721	75-112
330	Robert St S & Logan Ave	44.907069	-93.080707	68-112
