route_id	trip_id	departure_time	stop_id	stop_sequence	timepoint	service_id	trip_headsign	direction_id	shape_id	route_short_name	route_long_name	headway
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:28:00	11008	38	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:29:00	11012	39	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:29:00	11013	40	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:29:00	11016	41	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:29:00	11017	42	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:30:00	42479	43	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:30:00	42480	44	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:30:00	42481	45	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:31:00	42482	46	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:31:00	42483	47	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:32:00	42484	48	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:32:00	42485	49	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:32:00	42486	50	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:33:00	42487	51	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:33:00	42488	52	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:33:00	42489	53	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:34:00	42490	54	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:35:00	52347	55	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:36:00	52348	56	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:37:00	48757	57	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:38:00	48758	58	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:38:00	48759	59	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:40:00	40690	60	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:40:00	48872	61	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:41:00	48873	62	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:43:00	48874	63	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:46:00	53360	64	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:48:00	48124	65	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:49:00	43882	66	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:50:00	43883	67	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:50:00	43884	68	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:51:00	43885	69	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:51:00	43886	70	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:51:00	43887	71	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:52:00	43888	72	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:52:00	43889	73	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:52:00	43890	74	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:53:00	12036	75	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:54:00	12037	76	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:54:00	43891	77	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:54:00	43892	78	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:55:00	43893	79	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:55:00	43894	80	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:55:00	51301	81	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:56:00	51302	82	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:56:00	51303	83	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	11:58:00	50716	84	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	12:00:00	50717	85	0	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
805-112	15249856-AUG19-MVS-BUS-Weekday-01	12:02:00	12051	86	1	AUG19-MVS-BUS-Weekday-01	Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA	0	8050005	805	Anoka Traveler - Anoka - Coon Rapids - Northtown	31
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:10:00	42837	1	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:11:00	53315	2	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:13:00	53316	3	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:15:00	53317	4	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:17:00	53318	5	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:19:00	19260	6	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:19:00	19261	7	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:20:00	48930	8	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:21:00	17952	9	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:22:00	17953	10	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:23:00	49420	11	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:26:00	47532	12	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:29:00	47533	13	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:34:00	47534	14	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:35:00	40881	15	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:37:00	40883	16	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:38:00	40885	17	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:40:00	40887	18	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:41:00	40226	19	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:42:00	40228	20	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:44:00	40235	21	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:45:00	40230	22	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:46:00	40232	23	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:48:00	40778	24	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:48:00	40225	25	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:49:00	40780	26	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:49:00	40723	27	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:50:00	40704	28	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:50:00	40706	29	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:51:00	40708	30	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:51:00	40710	31	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:51:00	40711	32	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:52:00	40713	33	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:52:00	40715	34	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:53:00	40720	35	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:53:00	40721	36	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:53:00	40717	37	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:53:00	41356	38	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:55:00	42383	39	0	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
824-112	15251415-AUG19-MVS-BUS-Weekday-01	17:56:00	56774	40	1	AUG19-MVS-BUS-Weekday-01	Northbound 824 LTD Stop / University / Northtown	0	8240004	824	Ltd Stop - Northtown - Monroe - University - Mpls	134
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:14:00	42837	1	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:15:00	53315	2	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:17:00	53316	3	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:19:00	53317	4	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:21:00	53318	5	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:23:00	19260	6	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:24:00	48406	7	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:28:00	14952	8	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:30:00	14946	9	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:33:00	20033	10	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:35:00	14933	11	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:37:00	42601	12	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:41:00	53145	13	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:42:00	14924	14	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:43:00	14917	15	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:44:00	51041	16	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:44:00	44639	17	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:45:00	14160	18	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:46:00	14157	19	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:47:00	53146	20	1	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:48:00	14154	21	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:48:00	14152	22	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
825-112	15251346-AUG19-MVS-BUS-Weekday-01	17:49:00	14150	23	0	AUG19-MVS-BUS-Weekday-01	Northbound 825F Ltd Stop / Hwy 88 / Northtown	0	8250001	825	Ltd Stop - Northtown - St. Anthony - Mpls	44
